EnsemblID	s17AAO2007-Pol	s17AAO2007-tot	s17T-Pol	s17T-tot	sDALJO-Pol	sDALJO-tot	sMAYCL-Pol	sMAYCL-tot
ENSG00000250326	0	2	1	0	0	0	0	0
ENSG00000248113	2	0	1	2	1	0	0	3
ENSG00000164070	249	160	312	93	153	99	315	95
ENSG00000171560	0	0	0	0	0	0	0	1
ENSG00000077684	1486	1230	1795	1120	1129	1057	3482	1752
ENSG00000283131	0	0	0	0	0	0	0	0
ENSG00000196782	66	96	69	64	12	24	38	38
ENSG00000248977	0	0	0	0	0	0	0	0
ENSG00000250027	4	0	0	0	0	0	3	0
ENSG00000163629	1637	1192	1326	712	586	500	1223	396
ENSG00000250082	0	0	0	0	0	0	0	0
ENSG00000248187	0	0	0	0	0	2	0	0
ENSG00000287552	0	0	0	0	0	0	0	0
ENSG00000248420	0	0	0	0	0	0	0	0
ENSG00000251256	0	0	0	0	0	0	0	0
ENSG00000278981	0	0	0	0	0	0	0	0
ENSG00000260265	0	0	0	0	0	0	0	0
ENSG00000145451	0	0	0	1	0	0	0	0
ENSG00000248747	0	0	0	0	0	0	0	0
ENSG00000280711	0	0	0	0	0	0	0	0
ENSG00000282855	0	2	0	0	0	0	0	0
ENSG00000250908	0	0	0	0	0	0	0	0
ENSG00000251291	0	0	0	0	0	0	0	1
ENSG00000278943	21	14	4	11	12	8	17	12
ENSG00000250777	0	0	0	0	0	0	0	0
ENSG00000242134	0	0	1	0	0	0	0	0
ENSG00000251401	0	0	0	0	0	0	0	0
ENSG00000249152	0	0	0	0	0	0	0	0
ENSG00000214676	0	0	0	0	0	0	0	0
ENSG00000243417	0	0	0	0	0	1	0	0
ENSG00000248511	0	0	0	0	0	0	0	0
ENSG00000250769	0	0	0	0	0	0	0	0
ENSG00000169989	2	4	4	0	0	1	0	1
ENSG00000258013	0	0	0	0	0	0	0	0
ENSG00000248104	0	0	0	0	0	0	0	0
ENSG00000164117	402	349	302	260	293	370	469	247
ENSG00000286251	0	0	0	0	0	0	0	0
ENSG00000241281	0	0	0	0	0	0	0	0
ENSG00000249675	0	0	0	0	0	0	0	0
ENSG00000248480	0	0	0	0	0	0	0	0
ENSG00000109738	345	287	223	158	147	158	288	123
ENSG00000251676	0	0	0	0	0	0	0	0
ENSG00000127419	604	451	370	285	582	365	428	457
ENSG00000250406	0	0	0	0	0	0	0	0
ENSG00000270883	1	1	0	0	0	0	0	0
ENSG00000243175	0	1	0	0	0	0	0	0
ENSG00000249297	0	0	0	0	0	0	0	0
ENSG00000248872	0	0	0	0	0	0	0	0
ENSG00000248958	0	0	0	0	0	0	0	3
ENSG00000270669	0	0	0	0	0	0	0	0
ENSG00000154447	1548	1678	2260	1562	1088	1385	2261	927
ENSG00000170390	541	537	362	249	281	327	204	146
ENSG00000251488	0	0	0	0	0	0	0	0
ENSG00000287441	0	0	0	0	0	0	0	0
ENSG00000153147	2258	1414	2070	846	1587	1015	2207	539
ENSG00000250354	0	0	0	0	0	0	0	0
ENSG00000251598	0	0	0	0	0	0	0	0
ENSG00000279703	0	0	0	0	0	0	0	0
ENSG00000250560	0	0	0	0	0	0	0	0
ENSG00000121210	632	420	524	274	208	105	537	223
ENSG00000287292	0	0	0	0	0	0	0	0
ENSG00000243929	0	0	0	0	0	0	0	0
ENSG00000250665	0	0	0	0	0	0	0	0
ENSG00000250126	0	0	0	1	0	0	0	0
ENSG00000109436	903	704	863	493	691	506	1650	585
ENSG00000286253	0	0	0	0	0	0	0	0
ENSG00000251249	0	0	0	0	0	0	0	0
ENSG00000145423	1	0	3	8	0	0	5	2
ENSG00000248574	0	0	0	0	0	0	0	0
ENSG00000285713	0	0	1	0	0	1	1	0
ENSG00000185477	0	0	4	2	1	0	2	0
ENSG00000251162	0	0	0	0	0	0	0	0
ENSG00000249542	0	0	0	0	0	0	0	0
ENSG00000174780	4482	3699	2691	1901	3193	2758	4066	1487
ENSG00000248287	0	0	0	0	0	0	0	0
ENSG00000270681	2	3	5	1	2	0	3	3
ENSG00000180712	0	0	0	0	0	0	0	0
ENSG00000251061	0	0	0	0	0	0	0	0
ENSG00000248912	0	0	0	0	0	0	0	0
ENSG00000286558	0	0	0	0	0	0	0	0
ENSG00000109572	1318	1074	1680	960	812	749	1417	553
ENSG00000251123	0	0	0	0	0	0	0	0
ENSG00000250609	0	0	0	0	0	0	0	0
ENSG00000248208	0	1	0	0	0	0	1	1
ENSG00000287770	0	0	0	0	0	0	0	0
ENSG00000181541	2	0	0	1	0	2	0	1
ENSG00000249309	0	0	0	0	0	0	0	0
ENSG00000234111	0	0	0	0	0	0	0	0
ENSG00000168785	1519	1537	1404	1105	1394	1456	1171	725
ENSG00000249599	0	0	0	0	0	0	0	0
ENSG00000249275	0	0	0	0	0	0	0	0
ENSG00000170180	0	0	2	0	0	0	0	0
ENSG00000163644	233	167	200	139	204	216	433	259
ENSG00000248921	0	0	0	0	0	0	0	0
ENSG00000248552	0	0	0	0	0	0	0	0
ENSG00000109458	435	332	614	325	147	120	652	235
ENSG00000250835	0	0	0	0	0	0	0	0
ENSG00000286711	0	0	0	0	0	0	0	0
ENSG00000249419	0	0	0	0	0	0	0	0
ENSG00000251504	0	0	0	0	0	0	0	0
ENSG00000230219	0	0	0	0	0	0	0	0
ENSG00000052795	771	700	1355	736	411	460	2665	1091
ENSG00000164128	1	4	60	18	2	4	2	5
ENSG00000251171	0	0	0	0	0	0	0	0
ENSG00000198498	517	549	341	266	463	460	522	254
ENSG00000249568	0	0	0	0	0	0	0	0
ENSG00000251174	0	0	0	0	0	0	0	0
ENSG00000285745	0	0	0	1	0	0	0	1
ENSG00000163110	7233	5229	8606	5319	4214	3586	14451	5461
ENSG00000286862	0	0	0	0	0	0	0	0
ENSG00000248611	0	0	0	0	0	0	0	0
ENSG00000240669	0	0	1	0	0	0	0	0
ENSG00000250865	0	0	0	0	0	0	0	0
ENSG00000250131	14	15	0	0	0	0	1	0
ENSG00000178403	0	0	0	0	0	0	0	0
ENSG00000248266	0	0	0	0	0	1	0	1
ENSG00000145476	266	258	285	181	269	309	215	138
ENSG00000249770	0	0	0	0	0	0	0	0
ENSG00000121207	0	0	0	0	0	0	1	0
ENSG00000171566	1855	1281	1078	767	1247	755	1777	706
ENSG00000164118	199	149	184	97	126	136	236	98
ENSG00000168556	123	205	109	106	86	151	137	129
ENSG00000248629	0	0	0	0	0	0	0	0
ENSG00000168843	0	0	0	0	4	5	0	0
ENSG00000249479	0	0	0	0	0	0	0	0
ENSG00000249883	0	0	0	0	0	0	0	0
ENSG00000251176	0	0	0	0	0	0	0	0
ENSG00000250192	0	1	0	0	0	0	0	0
ENSG00000249381	0	0	0	0	0	0	0	0
ENSG00000287948	0	0	0	0	0	0	0	0
ENSG00000250315	0	0	0	0	0	0	0	0
ENSG00000071205	1290	971	1020	701	769	570	1451	649
ENSG00000250398	0	0	0	0	0	0	0	0
ENSG00000181359	5	3	1	1	1	1	3	0
ENSG00000249924	0	0	0	0	0	0	0	0
ENSG00000280005	0	0	0	0	0	0	0	0
ENSG00000251445	0	0	0	0	0	0	0	0
ENSG00000249500	0	0	0	0	0	0	0	0
ENSG00000249819	0	0	0	0	0	0	0	0
ENSG00000249411	0	0	0	0	0	0	0	0
ENSG00000250034	0	0	0	0	0	0	0	0
ENSG00000287424	0	0	0	0	0	0	0	0
ENSG00000174473	0	3	1	0	1	2	0	0
ENSG00000278974	0	0	0	0	0	0	0	0
ENSG00000129116	18344	13838	16537	10131	16179	14522	21527	7664
ENSG00000248755	0	0	0	0	0	0	0	0
ENSG00000248907	0	0	0	0	0	0	0	0
ENSG00000249692	0	0	0	0	0	0	0	0
ENSG00000250345	0	0	0	0	0	0	0	0
ENSG00000249367	0	0	0	0	0	0	0	0
ENSG00000164303	0	0	0	0	0	0	0	1
ENSG00000249951	0	0	0	0	0	0	0	0
ENSG00000248319	0	0	0	0	0	1	0	0
ENSG00000251452	0	0	0	0	0	0	0	0
ENSG00000248388	0	0	0	0	0	0	0	0
ENSG00000250180	0	0	0	0	0	0	0	0
ENSG00000245112	40	18	33	11	7	9	29	1
ENSG00000182552	519	655	491	381	355	596	524	397
ENSG00000249513	0	0	0	0	0	0	0	0
ENSG00000251195	0	0	0	0	0	0	0	0
ENSG00000249004	0	0	0	0	0	0	0	0
ENSG00000280241	0	0	1	1	0	3	0	0
ENSG00000271646	17	29	19	10	6	15	6	16
ENSG00000287144	0	1	0	0	0	0	0	0
ENSG00000251433	0	0	0	0	0	2	0	0
ENSG00000083857	3358	2487	3777	2530	1839	1679	3135	1599
ENSG00000242318	1	1	0	0	0	0	0	0
ENSG00000250604	0	0	0	0	0	0	0	0
ENSG00000249609	1	2	0	1	0	0	0	0
ENSG00000249096	0	0	1	1	0	0	0	0
ENSG00000164168	585	635	804	499	521	542	709	273
ENSG00000233110	1	0	0	0	0	0	0	0
ENSG00000250626	0	0	0	0	0	0	0	0
ENSG00000250726	0	0	0	0	0	0	0	0
ENSG00000250839	0	0	0	0	0	0	0	0
ENSG00000249386	0	0	0	0	0	0	0	0
ENSG00000287730	0	0	0	0	0	0	0	0
ENSG00000281627	0	0	0	0	0	0	0	0
ENSG00000164136	18	67	42	36	45	93	91	92
ENSG00000244021	441	1183	413	523	302	929	268	1047
ENSG00000251248	0	0	0	0	0	0	0	0
ENSG00000248376	0	0	0	0	0	0	0	0
ENSG00000249955	0	0	0	0	0	0	0	0
ENSG00000248305	0	0	0	0	0	0	0	0
ENSG00000248330	0	0	0	0	0	0	0	0
ENSG00000249462	0	0	0	0	0	0	0	0
ENSG00000168491	82	68	58	43	17	13	197	57
ENSG00000245685	1	1	1	0	0	2	1	0
ENSG00000287216	0	0	0	0	0	0	0	0
ENSG00000281720	0	0	0	0	0	0	0	0
ENSG00000279943	6	7	3	2	1	1	3	3
ENSG00000286494	0	0	0	0	0	0	0	0
ENSG00000187821	0	0	0	0	0	0	0	0
ENSG00000248770	0	0	0	0	0	0	0	0
ENSG00000249627	0	0	0	0	0	0	0	0
ENSG00000109762	1043	1257	937	691	611	748	1913	1074
ENSG00000273180	0	0	0	0	0	0	0	0
ENSG00000248174	3	6	0	0	1	0	1	0
ENSG00000287083	0	0	0	0	0	0	0	0
ENSG00000235149	0	0	0	0	0	0	0	0
ENSG00000168310	395	265	320	265	292	283	489	263
ENSG00000213331	1	0	0	0	1	1	0	0
ENSG00000280757	0	0	0	0	0	0	0	0
ENSG00000251418	0	0	0	0	0	0	0	0
ENSG00000272784	6	2	3	0	2	4	6	5
ENSG00000250725	0	0	0	0	0	0	0	0
ENSG00000272297	0	0	0	0	0	0	0	0
ENSG00000249378	2	0	4	8	8	9	38	75
ENSG00000286292	0	0	0	1	0	0	0	0
ENSG00000272744	2	1	2	0	0	1	2	5
ENSG00000249901	0	0	0	0	0	0	0	0
ENSG00000250266	0	0	1	0	0	0	0	0
ENSG00000248206	1	11	4	5	4	3	4	5
ENSG00000227765	0	0	1	0	0	0	0	0
ENSG00000250327	0	2	2	2	2	6	3	6
ENSG00000164129	0	0	0	2	1	0	1	0
ENSG00000251297	0	0	0	0	0	0	0	2
ENSG00000249074	0	0	0	0	0	0	0	0
ENSG00000280250	0	0	0	0	0	0	0	0
ENSG00000241877	0	0	0	0	0	0	0	0
ENSG00000164123	0	0	0	0	0	0	0	2
ENSG00000251128	0	0	0	0	0	0	0	0
ENSG00000231171	0	1	0	1	0	0	0	0
ENSG00000268471	14	26	5	3	1	3	4	1
ENSG00000280284	0	0	0	0	0	0	0	0
ENSG00000229894	1	1	0	1	3	3	0	0
ENSG00000235902	2	2	3	5	0	0	0	0
ENSG00000248431	0	0	0	0	0	0	0	0
ENSG00000287226	0	0	0	0	0	0	0	0
ENSG00000248197	0	0	0	0	0	0	0	0
ENSG00000251407	0	0	0	0	0	0	0	0
ENSG00000249056	34	40	24	40	28	34	37	22
ENSG00000286371	0	1	0	0	0	1	0	0
ENSG00000287433	0	0	0	0	0	0	0	0
ENSG00000248816	0	0	0	0	0	0	0	0
ENSG00000038295	12	4	9	3	2	5	8	8
ENSG00000287298	0	0	0	0	0	0	0	0
ENSG00000249284	0	0	0	0	0	0	0	0
ENSG00000164114	448	344	371	170	275	229	464	190
ENSG00000109576	121	192	131	102	60	100	54	35
ENSG00000287775	0	0	0	0	0	0	0	0
ENSG00000280457	0	0	0	0	0	0	0	0
ENSG00000249875	0	0	0	0	0	0	0	0
ENSG00000249317	0	0	0	0	0	0	0	0
ENSG00000248249	0	0	0	0	0	0	0	0
ENSG00000260596	0	0	0	1	0	0	0	1
ENSG00000251253	0	0	0	0	0	0	0	0
ENSG00000168594	0	0	0	0	0	0	0	0
ENSG00000287169	1	0	0	0	0	0	0	0
ENSG00000250488	0	0	0	0	0	0	0	0
ENSG00000109670	210	264	254	168	208	216	359	177
ENSG00000249008	0	0	0	0	0	0	0	1
ENSG00000109674	163	128	58	29	38	40	60	31
ENSG00000282994	0	0	0	0	0	0	0	0
ENSG00000164122	1	1	4	8	1	14	4	7
ENSG00000251025	0	0	0	0	0	0	0	0
ENSG00000250993	0	0	0	0	0	0	0	0
ENSG00000248162	0	0	0	0	0	0	0	0
ENSG00000150628	1	2	1	2	2	1	5	7
ENSG00000270387	0	0	0	0	0	0	0	0
ENSG00000287571	0	0	0	0	0	0	0	0
ENSG00000164344	1	1	1	1	2	4	1	0
ENSG00000248339	0	0	0	0	0	0	0	0
ENSG00000249642	0	0	0	0	0	0	0	0
ENSG00000250024	0	0	0	0	0	0	0	0
ENSG00000088926	0	0	0	0	2	3	0	0
ENSG00000249269	0	0	0	0	0	0	0	0
ENSG00000249742	0	0	0	0	0	0	0	0
ENSG00000145416	9	5	1	1	1	2	1	2
ENSG00000250053	0	0	2	0	0	0	0	0
ENSG00000261914	1	9	3	2	1	7	3	6
ENSG00000150630	1072	1169	1605	1224	3230	3585	1862	1406
ENSG00000251223	0	0	0	0	0	0	0	0
ENSG00000232648	2	15	5	0	3	11	5	2
ENSG00000249425	0	0	0	0	0	0	0	0
ENSG00000109586	869	583	761	413	502	356	562	140
ENSG00000251008	0	0	0	0	0	0	0	0
ENSG00000241011	0	0	0	0	0	0	0	0
ENSG00000145414	305	226	225	191	217	187	323	130
ENSG00000185758	1	1	0	0	1	2	0	0
ENSG00000250263	0	0	0	0	0	0	0	0
ENSG00000240159	0	0	0	0	0	0	0	0
ENSG00000250372	0	0	0	0	0	0	0	0
ENSG00000248327	0	0	0	0	0	0	0	0
ENSG00000154556	2037	1497	2832	1744	35	18	1095	475
ENSG00000248980	0	0	0	0	0	0	0	0
ENSG00000279384	5	3	1	1	1	0	2	0
ENSG00000279994	0	0	0	0	0	0	0	0
ENSG00000164144	1184	824	1117	611	983	736	1748	572
ENSG00000227283	0	0	0	0	0	0	0	0
ENSG00000250200	0	0	0	0	0	0	0	0
ENSG00000251359	16	21	22	22	9	20	22	21
ENSG00000218336	263	215	457	280	205	189	747	314
ENSG00000173320	43	35	119	65	30	30	62	33
ENSG00000129128	2414	2520	2743	1945	2845	3556	1897	683
ENSG00000281652	0	0	0	0	0	0	0	0
ENSG00000184108	0	0	0	0	0	0	0	0
ENSG00000151617	590	450	1027	572	418	295	1192	357
ENSG00000249460	0	0	0	0	0	0	0	1
ENSG00000250523	0	0	0	0	0	0	0	0
ENSG00000248822	0	0	0	0	0	0	0	0
ENSG00000250968	0	0	0	0	0	0	0	0
ENSG00000249084	1	0	0	0	0	0	0	0
ENSG00000250596	0	0	0	0	0	0	0	0
ENSG00000164323	1610	1503	1116	683	706	830	2148	656
ENSG00000196104	26	9	51	26	6	4	0	0
ENSG00000250431	0	0	0	0	0	0	0	0
ENSG00000248739	0	0	0	0	0	0	0	0
ENSG00000260303	0	0	0	0	0	0	0	0
ENSG00000248748	0	0	0	0	0	0	0	0
ENSG00000198948	664	763	1244	794	554	841	1078	566
ENSG00000250754	0	0	0	0	0	0	0	0
ENSG00000109466	226	311	309	217	213	334	331	147
ENSG00000251584	0	0	0	0	0	0	0	0
ENSG00000151729	948	929	971	808	473	414	2445	1616
ENSG00000164167	102	210	113	109	106	192	82	137
ENSG00000287544	0	0	0	0	0	0	2	0
ENSG00000250673	0	0	0	0	0	0	1	0
ENSG00000248396	0	0	0	0	0	0	0	0
ENSG00000109775	861	756	517	396	605	419	861	338
ENSG00000280799	0	0	0	0	0	0	0	0
ENSG00000251482	0	0	0	0	0	0	0	0
ENSG00000251200	0	0	0	0	0	0	0	0
ENSG00000250042	0	0	0	0	0	0	0	0
ENSG00000250252	0	0	0	0	0	0	0	0
ENSG00000270751	0	0	0	0	0	0	0	0
ENSG00000038002	545	567	579	516	671	652	447	238
ENSG00000250829	0	0	0	0	0	0	0	0
ENSG00000250547	1	0	1	0	0	3	0	0
ENSG00000250980	0	1	0	0	0	0	0	0
ENSG00000250910	0	0	0	0	0	0	0	0
ENSG00000242635	0	0	0	0	0	0	0	0
ENSG00000164164	1176	898	1258	664	625	596	1657	474
ENSG00000270426	0	0	3	3	1	0	1	8
ENSG00000248913	0	0	0	0	0	0	0	0
ENSG00000250475	0	0	0	0	0	0	0	1
ENSG00000236296	1	2	0	0	0	0	2	0
ENSG00000164031	1153	1023	1188	621	892	918	1345	376
ENSG00000145431	2248	2210	1368	819	1082	996	957	466
ENSG00000287349	0	0	0	0	0	0	0	0
ENSG00000249943	0	0	0	0	0	0	0	0
ENSG00000248637	0	0	0	0	0	0	0	0
ENSG00000189099	0	0	0	0	0	0	0	0
ENSG00000286720	0	0	0	0	0	0	0	0
ENSG00000278880	0	0	0	0	0	0	0	0
ENSG00000164162	70	101	61	87	59	82	113	103
ENSG00000248694	1	0	0	0	0	0	0	0
ENSG00000250997	0	0	0	0	0	0	0	0
ENSG00000270265	0	0	0	0	0	0	0	0
ENSG00000183432	0	0	0	0	0	0	0	1
ENSG00000248880	0	0	0	0	0	0	0	0
ENSG00000287504	0	0	0	0	0	0	0	0
ENSG00000248601	0	0	0	0	0	0	0	0
ENSG00000171509	3	6	4	1	3	8	43	20
ENSG00000250150	0	0	0	0	0	0	0	0
ENSG00000250739	0	0	0	0	0	0	0	0
ENSG00000225356	1	0	1	0	2	0	1	0
ENSG00000279845	0	1	1	0	0	0	0	1
ENSG00000249409	0	0	0	0	0	0	0	0
ENSG00000249679	4	19	6	13	1	1	5	20
ENSG00000056050	540	463	332	286	368	316	542	320
ENSG00000286119	0	0	0	0	0	0	0	0
ENSG00000270336	0	0	0	0	0	0	0	0
ENSG00000250620	0	0	0	0	0	0	0	0
ENSG00000249747	0	0	0	0	0	0	0	0
ENSG00000052802	3138	2433	2475	1702	2900	2228	2651	957
ENSG00000235606	0	0	0	0	0	0	0	0
ENSG00000272218	0	0	0	0	0	0	0	0
ENSG00000151612	797	611	730	510	294	288	616	304
ENSG00000286302	0	0	0	0	0	0	0	0
ENSG00000287183	0	0	0	0	0	0	0	0
ENSG00000250704	0	0	0	0	0	0	0	0
ENSG00000197410	0	0	0	0	0	0	0	4
ENSG00000251244	0	0	0	0	0	0	0	1
ENSG00000164142	3	0	3	7	2	4	4	1
ENSG00000250410	0	0	0	0	0	0	0	0
ENSG00000168564	435	406	399	308	337	348	443	251
ENSG00000273449	4	2	0	0	0	0	0	0
ENSG00000249162	0	0	0	0	0	0	0	1
ENSG00000248548	0	0	0	0	0	0	0	0
ENSG00000287822	0	0	0	0	0	0	0	0
ENSG00000283383	0	0	0	0	0	0	0	0
ENSG00000249458	0	0	0	0	0	0	0	0
ENSG00000249193	7	4	3	3	1	4	1	1
ENSG00000250666	0	0	0	0	0	0	0	0
ENSG00000279139	0	0	0	0	0	0	0	1
ENSG00000280219	18	24	38	13	16	16	33	3
ENSG00000249525	0	0	0	0	0	0	0	0
ENSG00000240992	1	0	0	0	0	0	0	0
ENSG00000179059	0	0	0	0	0	2	2	2
ENSG00000249127	0	0	0	0	0	0	0	0
ENSG00000286734	0	0	0	0	0	0	0	0
ENSG00000279098	0	0	0	0	0	0	0	0
ENSG00000182168	795	583	258	127	9	7	8	3
ENSG00000151718	809	749	1062	550	864	830	1167	348
ENSG00000250357	0	0	0	0	0	0	0	0
ENSG00000251632	0	0	0	1	0	1	0	3
ENSG00000164120	1	1	1	0	0	0	0	0
ENSG00000249539	0	0	0	0	0	0	0	0
ENSG00000281058	0	0	0	0	0	0	0	0
ENSG00000286860	0	0	0	0	0	0	0	0
ENSG00000251611	0	0	0	0	0	0	0	0
ENSG00000250590	1	0	0	0	0	0	0	0
ENSG00000168538	858	567	868	398	591	382	1087	287
ENSG00000248521	0	0	0	0	0	0	0	0
ENSG00000272566	0	0	0	0	0	0	0	0
ENSG00000229204	4	2	1	0	1	1	4	0
ENSG00000250622	0	0	0	0	0	0	0	0
ENSG00000283043	0	0	0	0	0	0	0	0
ENSG00000251336	0	0	0	0	0	0	0	0
ENSG00000250706	0	0	0	0	0	0	0	0
ENSG00000151005	0	0	0	0	0	0	0	0
ENSG00000250350	0	0	0	0	0	0	0	0
ENSG00000250971	0	0	0	0	0	0	1	5
ENSG00000271307	0	0	0	0	0	0	0	0
ENSG00000239532	0	0	0	0	0	0	0	0
ENSG00000250658	0	0	0	0	0	0	2	0
ENSG00000248991	0	0	0	0	0	0	0	0
ENSG00000251619	0	0	0	0	0	0	0	0
ENSG00000224807	1	1	0	1	0	0	0	0
ENSG00000250957	0	3	0	0	0	0	0	0
ENSG00000248429	8	7	32	17	2	6	19	24
ENSG00000177803	0	0	1	0	0	0	0	0
ENSG00000251165	0	0	0	0	0	0	0	0
ENSG00000251643	0	0	0	0	0	0	0	0
ENSG00000286641	0	0	0	0	0	0	0	0
ENSG00000248551	0	0	0	1	0	0	0	0
ENSG00000164024	1884	1717	1026	871	1201	1041	1834	793
ENSG00000251073	0	0	0	0	0	0	0	0
ENSG00000281591	0	0	0	0	0	0	0	0
ENSG00000272646	0	1	0	0	0	0	0	1
ENSG00000251416	0	0	0	0	0	0	0	0
ENSG00000248210	0	0	0	0	0	0	0	0
ENSG00000286133	0	0	0	0	0	0	0	0
ENSG00000109321	8	18	9	9	42	23	2	0
ENSG00000271474	8	14	4	4	0	0	0	0
ENSG00000174145	0	0	0	0	0	0	0	0
ENSG00000250195	0	0	0	0	0	0	0	0
ENSG00000145293	674	753	517	465	493	598	704	357
ENSG00000249690	0	0	1	0	0	0	0	0
ENSG00000249698	0	0	0	0	0	0	0	0
ENSG00000213434	0	0	0	0	1	0	0	0
ENSG00000251095	0	0	0	0	0	0	1	0
ENSG00000271538	2	2	0	2	0	0	0	0
ENSG00000248625	0	0	0	0	0	0	0	0
ENSG00000186352	80	140	72	80	32	62	550	478
ENSG00000249066	0	0	0	0	0	0	0	0
ENSG00000251213	0	0	0	0	0	0	0	0
ENSG00000250496	0	0	0	0	0	0	0	0
ENSG00000249945	0	0	0	0	0	0	0	0
ENSG00000225176	0	0	0	0	0	0	0	0
ENSG00000251377	0	0	0	0	0	0	0	0
ENSG00000242936	0	0	0	0	0	0	0	0
ENSG00000250577	0	0	0	0	0	0	0	0
ENSG00000275826	0	0	0	0	0	0	0	0
ENSG00000164163	2874	1925	1994	1149	1753	1260	2187	660
ENSG00000251490	0	0	0	0	0	0	0	0
ENSG00000169299	1326	817	603	460	1129	738	528	206
ENSG00000277162	0	0	0	0	0	0	0	0
ENSG00000249818	0	0	0	0	0	0	0	0
ENSG00000258834	0	0	0	0	0	0	0	0
ENSG00000185149	0	0	0	0	0	0	0	0
ENSG00000287660	0	0	1	0	0	0	0	0
ENSG00000251609	1	1	0	0	2	2	0	1
ENSG00000177822	10	22	13	17	19	22	73	53
ENSG00000250501	0	0	0	0	0	0	0	0
ENSG00000180015	78	148	44	45	41	104	78	35
ENSG00000248546	4	2	3	1	3	2	4	3
ENSG00000242169	0	2	0	0	0	0	0	0
ENSG00000205100	191	102	167	73	170	130	187	29
ENSG00000287667	0	0	0	0	0	0	0	0
ENSG00000251310	0	0	0	0	0	0	0	0
ENSG00000248394	0	0	0	0	1	0	0	0
ENSG00000283355	0	1	0	0	0	0	0	0
ENSG00000213332	0	0	0	0	0	0	0	1
ENSG00000249877	0	0	0	0	0	0	0	0
ENSG00000250458	0	0	0	0	0	0	0	0
ENSG00000249052	0	0	0	0	0	0	0	0
ENSG00000109536	590	661	480	446	469	503	640	502
ENSG00000248517	0	0	0	0	0	0	0	0
ENSG00000214273	0	1	1	0	0	0	0	0
ENSG00000248817	1	0	0	0	0	0	0	0
ENSG00000247130	0	0	0	0	0	0	0	0
ENSG00000248370	0	0	0	0	0	0	0	0
ENSG00000286700	0	0	0	0	0	0	0	0
ENSG00000249520	0	0	0	0	0	0	0	0
ENSG00000109472	2327	1742	6234	3700	1061	762	20063	6972
ENSG00000170088	254	310	278	197	211	299	286	132
ENSG00000287392	0	0	0	0	0	0	0	0
ENSG00000249003	0	0	0	0	0	0	0	0
ENSG00000109794	28	36	57	55	25	53	82	88
ENSG00000224569	0	0	1	0	0	0	0	1
ENSG00000250292	0	0	0	0	0	0	0	0
ENSG00000249693	5	8	0	0	1	0	0	2
ENSG00000250497	0	0	0	0	0	0	0	0
ENSG00000249049	0	0	0	0	0	0	0	0
ENSG00000250768	0	0	0	0	0	0	0	0
ENSG00000248019	2	3	0	1	1	1	0	0
ENSG00000250356	0	0	0	0	0	0	0	0
ENSG00000287512	0	0	0	0	0	0	0	0
ENSG00000251437	0	0	0	0	0	0	0	0
ENSG00000250746	57	44	32	18	65	24	17	10
ENSG00000286066	0	0	0	0	0	0	0	0
ENSG00000250636	0	0	0	0	0	0	0	0
ENSG00000251688	0	0	0	0	0	0	0	0
ENSG00000249618	0	0	0	0	0	0	0	0
ENSG00000286821	0	0	0	0	0	0	0	0
ENSG00000150625	0	0	0	0	0	0	2	1
ENSG00000249106	0	0	0	0	0	0	0	0
ENSG00000286055	0	0	0	0	0	0	0	0
ENSG00000251298	0	0	0	0	0	0	0	0
ENSG00000250189	0	0	0	0	0	0	0	0
ENSG00000184139	0	2	2	3	44	111	0	0
ENSG00000251555	2	2	0	0	0	1	1	3
ENSG00000207642	0	0	0	0	0	0	0	0
ENSG00000212458	0	0	0	0	0	0	0	0
ENSG00000284276	0	0	0	0	0	0	0	0
ENSG00000239247	0	0	0	0	0	0	0	0
ENSG00000206738	0	0	0	0	0	0	0	0
ENSG00000200761	0	0	0	0	0	0	0	0
ENSG00000263631	0	0	0	0	0	0	0	0
ENSG00000200867	0	0	0	0	0	0	0	0
ENSG00000264658	0	0	0	0	0	0	0	0
ENSG00000202392	0	0	0	0	0	0	0	0
ENSG00000221275	0	0	0	0	0	0	0	0
ENSG00000203436	0	0	0	0	0	0	0	0
ENSG00000202054	0	0	0	0	0	0	0	0
ENSG00000264931	0	0	0	0	0	0	0	0
ENSG00000223086	0	0	0	0	0	0	0	0
ENSG00000252002	0	0	0	0	0	0	0	0
ENSG00000222182	0	0	0	0	0	0	0	0
ENSG00000212282	0	0	0	0	0	0	0	0
ENSG00000266240	0	0	0	0	0	0	0	0
ENSG00000202449	0	0	0	0	0	0	0	0
ENSG00000199420	0	0	0	0	0	0	0	0
ENSG00000207716	0	0	0	0	0	0	0	0
ENSG00000206780	0	0	0	0	0	0	0	0
ENSG00000283271	0	0	0	0	0	0	0	0
ENSG00000207697	0	0	0	0	0	1	2	0
ENSG00000243005	0	0	0	0	0	0	0	0
ENSG00000239001	0	0	0	0	0	0	0	0
ENSG00000207732	0	0	0	0	0	0	0	0
ENSG00000283281	0	0	0	0	0	0	0	0
ENSG00000251816	0	0	0	0	0	0	0	0
ENSG00000243548	0	0	0	0	0	0	0	0
ENSG00000283275	0	0	0	0	0	0	0	0
ENSG00000238632	0	0	0	0	0	0	0	0
ENSG00000200999	0	0	0	0	0	0	0	0
ENSG00000283666	0	0	0	0	0	0	0	0
ENSG00000207075	0	0	0	0	0	0	0	0
